"","Z.sim","Estimator.type","Z.est"
"1329",1.00018728816773,"survival analysis",0.994169254575288
"1429",1.0009951007453,"survival analysis",0.995075788610109
"1529",1.05751754840422,"survival analysis",1.05850575238782
"830",0.730826529949344,"cross sectional",0.658293131509116
"930",0.808781738602152,"cross sectional",0.591433620478401
"1030",0.996888400969012,"cross sectional",0.686385834711734
"1130",0.803478240064853,"cross sectional",0.705583676318102
"1230",0.851674957401498,"cross sectional",0.846426136666572
"1330",0.818690988785178,"cross sectional",0.87585936115762
"1430",0.910877067904265,"cross sectional",0.779068906768822
"1530",0.870899961292465,"cross sectional",0.806236674306533
"831",0.730826529949344,"survival analysis",0.738478641098139
"931",0.808781738602152,"survival analysis",0.816330830360959
"1031",0.996888400969012,"survival analysis",1.00418890595671
"1131",0.803478240064853,"survival analysis",0.811034340504588
"1231",0.851674957401498,"survival analysis",0.859167364901335
"1331",0.818690988785178,"survival analysis",0.826226985268804
"1431",0.910877067904265,"survival analysis",0.91829123861383
"1531",0.870899961292465,"survival analysis",0.878366962559575
"832",1.05659905589697,"cross sectional",0.771041931800763
"932",0.82893804830444,"cross sectional",0.799454191135274
"1032",0.976988133235484,"cross sectional",0.827401030331053
"1132",0.739762354231686,"cross sectional",0.869929048051988
"1232",0.944287299699565,"cross sectional",0.975243099707332
"1332",0.8523129963534,"cross sectional",0.901130461108884
"1432",0.795455826599651,"cross sectional",1.01729268507163
"1532",0.773942479777759,"cross sectional",0.75373423340125
"833",1.05659905589697,"survival analysis",1.03450745331954
"933",0.82893804830444,"survival analysis",0.841439516742161
"1033",0.976988133235484,"survival analysis",0.966993403681384
"1133",0.739762354231686,"survival analysis",0.76581406190671
"1233",0.944287299699565,"survival analysis",0.939261459059404
"1333",0.8523129963534,"survival analysis",0.861262643394984
"1433",0.795455826599651,"survival analysis",0.813044915818054
"1533",0.773942479777759,"survival analysis",0.794800520241934
"834",0.815130841799378,"cross sectional",0.781537568482146
"934",0.864687565519329,"cross sectional",0.770254877964542
"1034",0.94671544689349,"cross sectional",0.826631903761044
"1134",0.734881135941349,"cross sectional",0.926899162809325
"1234",1.02286798450626,"cross sectional",0.915345802371785
"1334",0.985049211040906,"cross sectional",0.752363237232134
"1434",0.890105652767544,"cross sectional",0.891411012496422
"1534",0.730066028573073,"cross sectional",0.785717112886134
"835",0.815130841799378,"survival analysis",0.839097398833505
"935",0.864687565519329,"survival analysis",0.88729061596178
"1035",0.94671544689349,"survival analysis",0.967061577415509
"1135",0.734881135941349,"survival analysis",0.761055688070871
"1235",1.02286798450626,"survival analysis",1.04111884965936
"1335",0.985049211040906,"survival analysis",1.00434062413661
"1435",0.890105652767544,"survival analysis",0.912009348472451
"1535",0.730066028573073,"survival analysis",0.756373063848038
"836",1.04341695593255,"cross sectional",0.950608451459544
"936",0.83442431308442,"cross sectional",0.862721278401859
"1036",1.07436080968156,"cross sectional",0.986197985959175
"1136",0.855366648582515,"cross sectional",1.17560086053786
"1236",1.00420355132413,"cross sectional",0.988557309436382
"1336",0.954588680237285,"cross sectional",0.992723128381467
"1436",0.877433770617004,"cross sectional",1.02920850371982
"1536",0.953065093312225,"cross sectional",0.870690626347566
"837",1.04341695593255,"survival analysis",1.0136375959869
"937",0.83442431308442,"survival analysis",0.825425832665323
"1037",1.07436080968156,"survival analysis",1.04150459263662
"1137",0.855366648582515,"survival analysis",0.844285797487304
"1237",1.00420355132413,"survival analysis",0.978323319241968
"1337",0.954588680237285,"survival analysis",0.933641830712187
"1437",0.877433770617004,"survival analysis",0.864158707332086
"1537",0.953065093312225,"survival analysis",0.932269739437435
"838",0.92107052722084,"cross sectional",0.805417531171403
"938",0.772630418946033,"cross sectional",0.771098328647913
"1038",0.746018892798687,"cross sectional",0.750130472382871
"1138",0.716901696095693,"cross sectional",0.832380966890063
"1238",0.843506921663258,"cross sectional",0.822696390143114
"1338",0.864947274388375,"cross sectional",0.736630188585691
"1438",0.816804785332819,"cross sectional",0.800334923151658
"1538",0.705150645790581,"cross sectional",0.706423171589132
"839",0.92107052722084,"survival analysis",0.907398796958988
"939",0.772630418946033,"survival analysis",0.791538710887071
"1039",0.746018892798687,"survival analysis",0.770767951920575
"1139",0.716901696095693,"survival analysis",0.748041473508578
"1239",0.843506921663258,"survival analysis",0.846859053890942
"1339",0.864947274388375,"survival analysis",0.863593622068066
"1439",0.816804785332819,"survival analysis",0.826017572100715
"1539",0.705150645790581,"survival analysis",0.738869574379636
"840",1.14917656342776,"cross sectional",0.737267677954125
"940",1.05487261142984,"cross sectional",0.851392103175104
"1040",1.03647378133808,"cross sectional",0.847660070341904
"1140",0.935267436597156,"cross sectional",0.92501403003252
"1240",0.78601732701868,"cross sectional",1.25895296776651
"1340",0.984581498359571,"cross sectional",1.02067668321081
"1440",0.79600423156368,"cross sectional",0.837004306337285
"1540",0.968280647932209,"cross sectional",0.856924682867094
"841",1.14917656342776,"survival analysis",1.13129510316022
"941",1.05487261142984,"survival analysis",1.03936145665685
"1041",1.03647378133808,"survival analysis",1.0214250764109
"1141",0.935267436597156,"survival analysis",0.922762527024685
"1241",0.78601732701868,"survival analysis",0.777263780430491
"1341",0.984581498359571,"survival analysis",0.970837092572171
"1441",0.79600423156368,"survival analysis",0.786999666707273
"1541",0.968280647932209,"survival analysis",0.954945959813214
"842",0.900394161680837,"cross sectional",1.04026002208296
"942",1.28803126998002,"cross sectional",0.971505077081841
"1042",0.977666636324111,"cross sectional",1.03481337499249
"1142",1.11677856931936,"cross sectional",1.18610819068244
"1242",0.999986783531578,"cross sectional",1.00749319474451
"1342",1.15807126162916,"cross sectional",0.939833126316643
"1442",1.11506115087887,"cross sectional",0.95602002904149
"1542",0.827482929544268,"cross sectional",1.08232055474861
"843",0.900394161680837,"survival analysis",0.909960009710069
"943",1.28803126998002,"survival analysis",1.31660634705431
"1043",0.977666636324111,"survival analysis",0.991021827886054
"1143",1.11677856931936,"survival analysis",1.13695563252514
"1243",0.999986783531578,"survival analysis",1.0144365266251
"1343",1.15807126162916,"survival analysis",1.18027326576345
"1443",1.11506115087887,"survival analysis",1.1351539940763
"1543",0.827482929544268,"survival analysis",0.833473303807011
"844",1.09773480220097,"cross sectional",0.955766031330599
"944",1.04521866504912,"cross sectional",1.04062785445275
"1044",0.891578218456955,"cross sectional",0.977895158339892
"1144",1.0106909166909,"cross sectional",1.02381541285636
"1244",1.06416157889055,"cross sectional",1.13827116390684
"1344",1.03468177259142,"cross sectional",0.973735337433745
"1444",1.09531722700569,"cross sectional",1.07063922339435
"1544",1.00142298579963,"cross sectional",1.08079386990161
"845",1.09773480220097,"survival analysis",1.08397642261943
"945",1.04521866504912,"survival analysis",1.0360884861639
"1045",0.891578218456955,"survival analysis",0.895988236175405
"1145",1.0106909166909,"survival analysis",1.00460363771533
"1245",1.06416157889055,"survival analysis",1.05336197777083
"1345",1.03468177259142,"survival analysis",1.02648020071453
"1445",1.09531722700569,"survival analysis",1.08177190618683
"1545",1.00142298579963,"survival analysis",0.996152481372427
"846",0.797620810245853,"cross sectional",0.896238016208672
"946",0.906766365734072,"cross sectional",0.918918107564361
"1046",0.709181969165472,"cross sectional",0.898148694810447
"1146",0.766076466914928,"cross sectional",0.755757142423525
"1246",0.838906364277125,"cross sectional",0.754964786002081
"1346",0.89998639046718,"cross sectional",0.671755436498792
"1446",0.762732267026236,"cross sectional",0.675527827537322
"1546",0.678430604191652,"cross sectional",0.80265134012899
"847",0.797620810245853,"survival analysis",0.797233191014194
"947",0.906766365734072,"survival analysis",0.926117007802525
"1047",0.709181969165472,"survival analysis",0.69280076277843
"1147",0.766076466914928,"survival analysis",0.759984259086683
"1247",0.838906364277125,"survival analysis",0.845984968014821
"1347",0.89998639046718,"survival analysis",0.918110918262564
"1447",0.762732267026236,"survival analysis",0.756035282476231
"1547",0.678430604191652,"survival analysis",0.656488214168012
"848",0.821983599792221,"cross sectional",0.822087638358859
"948",0.692779051040428,"cross sectional",0.891767484208946
"1048",0.874255232848877,"cross sectional",0.938420763704307
"1148",0.93140490723842,"cross sectional",0.853081955054705
"1248",0.901007029189977,"cross sectional",0.916283637917482
"1348",0.867297302450931,"cross sectional",0.874958643437013
"1448",0.717524705728213,"cross sectional",0.852060496618956
"1548",0.824516217560094,"cross sectional",0.826925171968572
"849",0.821983599792221,"survival analysis",0.80060476366881
"949",0.692779051040428,"survival analysis",0.67430291797601
"1049",0.874255232848877,"survival analysis",0.851702064779433
"1149",0.93140490723842,"survival analysis",0.907567817385467
"1249",0.901007029189977,"survival analysis",0.877852856575236
"1349",0.867297302450931,"survival analysis",0.844900450904748
"1449",0.717524705728213,"survival analysis",0.698492637998546
"1549",0.824516217560094,"survival analysis",0.803080483770053
"850",0.836008177403665,"cross sectional",0.874519153349061
"950",0.970239741727513,"cross sectional",0.903623319721668
"1050",0.75923976585523,"cross sectional",0.834543697158859
"1150",1.06022969607566,"cross sectional",0.878583386137259
"1250",0.993289003324493,"cross sectional",0.817804708680584
"1350",0.913875435543473,"cross sectional",0.841465647914868
"1450",0.903972369844913,"cross sectional",0.842742861549769
"1550",1.05291716931612,"cross sectional",0.894275671386733
"851",0.836008177403665,"survival analysis",0.826219689274981
"951",0.970239741727513,"survival analysis",0.981475741411188
"1051",0.75923976585523,"survival analysis",0.737427157013177
"1151",1.06022969607566,"survival analysis",1.08556068681422
"1251",0.993289003324493,"survival analysis",1.00813517414765
"1351",0.913875435543473,"survival analysis",0.91628317881527
"1451",0.903972369844913,"survival analysis",0.904829010847038
"1551",1.05291716931612,"survival analysis",1.07710280999855
"852",0.6241912744236,"cross sectional",0.777809435363049
"952",0.679554313389693,"cross sectional",0.656878480483122
"1052",0.927966040059305,"cross sectional",0.734061183471427
"1152",0.684183456858332,"cross sectional",0.603794204264849
"1252",0.834006234016428,"cross sectional",0.597811519117734
"1352",0.792321804072757,"cross sectional",0.70608147557303
"1452",0.853091108536717,"cross sectional",0.771263711481965
"1552",0.651321811612805,"cross sectional",0.755648645160239
"853",0.6241912744236,"survival analysis",0.607388230093419
"953",0.679554313389693,"survival analysis",0.667180662503334
"1053",0.927966040059305,"survival analysis",0.935466899207577
"1153",0.684183456858332,"survival analysis",0.672180166741784
"1253",0.834006234016428,"survival analysis",0.833989714121903
"1353",0.792321804072757,"survival analysis",0.788970266011778
"1453",0.853091108536717,"survival analysis",0.854601499369187
"1553",0.651321811612805,"survival analysis",0.636689381934518
"854",0.709812101281396,"cross sectional",0.730710811050458
"954",0.66632720679866,"cross sectional",0.741877599249044
"1054",0.863724132978065,"cross sectional",0.758801040168191
"1154",0.678549169023418,"cross sectional",0.752606590002805
"1254",0.788176368647553,"cross sectional",0.772058675982701
"1354",0.956501028831741,"cross sectional",0.688742290923985
"1454",0.717992013830876,"cross sectional",0.645441807325249
"1554",0.687227399832169,"cross sectional",0.70997111650433
"855",0.709812101281396,"survival analysis",0.714982256382683
"955",0.66632720679866,"survival analysis",0.673827372242821
"1055",0.863724132978065,"survival analysis",0.860647363946
"1155",0.678549169023418,"survival analysis",0.685394456521281
"1255",0.788176368647553,"survival analysis",0.789147604661033
"1355",0.956501028831741,"survival analysis",0.948453082348513
"1455",0.717992013830876,"survival analysis",0.72272387234502
"1555",0.687227399832169,"survival analysis",0.693607689822673
"856",0.925189579828256,"cross sectional",0.97280968197172
"956",0.783000630689474,"cross sectional",1.04779940361537
"1056",0.827960385910124,"cross sectional",0.879599300302166
"1156",1.0665479466476,"cross sectional",0.930061286204966
"1256",0.823007360701457,"cross sectional",0.939020761843208
"1356",0.785847877999952,"cross sectional",0.917245120457269
"1456",0.902699411050874,"cross sectional",0.840018859513279
"1556",0.761972882058953,"cross sectional",0.859310681265454
"857",0.925189579828256,"survival analysis",0.937647726223174
"957",0.783000630689474,"survival analysis",0.784773819391377
"1057",0.827960385910124,"survival analysis",0.833112128890194
"1157",1.0665479466476,"survival analysis",1.0896286356393
"1257",0.823007360701457,"survival analysis",0.827786902711426
"1357",0.785847877999952,"survival analysis",0.787835026487326
"1457",0.902699411050874,"survival analysis",0.913467506964721
"1557",0.761972882058953,"survival analysis",0.762165915581024
"858",0.775100898125516,"cross sectional",0.98734515717148
"958",0.985919082801323,"cross sectional",0.817550360202588
"1058",1.06163304661151,"cross sectional",0.817043535835909
"1158",0.954164033896184,"cross sectional",0.692624006772186
"1258",0.949357991346998,"cross sectional",0.82752207723659
"1358",1.01163104990967,"cross sectional",1.04812845977583
"1458",0.92266041560505,"cross sectional",1.11120058981926
"1558",0.899335733490507,"cross sectional",1.02578123650888
"859",0.775100898125516,"survival analysis",0.783746159245699
"959",0.985919082801323,"survival analysis",0.999943406250047
"1059",1.06163304661151,"survival analysis",1.07758922490047
"1159",0.954164033896184,"survival analysis",0.967378121797299
"1259",0.949357991346998,"survival analysis",0.962449452243875
"1359",1.01163104990967,"survival analysis",1.02631141863208
"1459",0.92266041560505,"survival analysis",0.935070683254021
"1559",0.899335733490507,"survival analysis",0.911150867853987
"860",0.763000548376515,"cross sectional",1.04196865083426
"960",0.887159658651181,"cross sectional",0.951388596790565
"1060",0.773976537917088,"cross sectional",0.916611394962558
"1160",0.750403430990334,"cross sectional",0.757976601156084
"1260",0.711296698851569,"cross sectional",0.77698051649606
"1360",0.849216397035608,"cross sectional",0.822805725379654
"1460",1.00537307618905,"cross sectional",0.772045842585743
"1560",1.04490184300579,"cross sectional",0.816322846141063
"861",0.763000548376515,"survival analysis",0.762404507936843
"961",0.887159658651181,"survival analysis",0.890998445847586
"1061",0.773976537917088,"survival analysis",0.77377254782024
"1161",0.750403430990334,"survival analysis",0.749357435294092
"1261",0.711296698851569,"survival analysis",0.70885385345125
"1361",0.849216397035608,"survival analysis",0.851699892422629
"1461",1.00537307618905,"survival analysis",1.01343431737931
"1561",1.04490184300579,"survival analysis",1.05437500851727
"862",0.815480591619657,"cross sectional",0.832874609797219
"962",1.05468237731951,"cross sectional",0.841815957132734
"1062",0.837569133061892,"cross sectional",1.06776509412911
"1162",0.914821859515779,"cross sectional",0.835770397735607
"1262",0.717636346781503,"cross sectional",0.959091073893793
"1362",0.714460875662716,"cross sectional",0.932330262031753
"1462",0.86793604170437,"cross sectional",0.983157704957794
"1562",0.79627319444497,"cross sectional",0.785346857272272
"863",0.815480591619657,"survival analysis",0.811290105141488
"963",1.05468237731951,"survival analysis",1.08121189058729
"1063",0.837569133061892,"survival analysis",0.836215414651772
"1163",0.914821859515779,"survival analysis",0.923389487345168
"1263",0.717636346781503,"survival analysis",0.700880004376396
"1363",0.714460875662716,"survival analysis",0.697296716603244
"1463",0.86793604170437,"survival analysis",0.87048225833467
"1563",0.79627319444497,"survival analysis",0.789615956999201
"864",0.856990855664966,"cross sectional",1.03566649806507
"964",0.788139207477629,"cross sectional",1.00762668882019
"1064",1.03496529093776,"cross sectional",1.04224233813331
"1164",1.12585899156649,"cross sectional",1.11085660100184
"1264",1.10680815488924,"cross sectional",1.09268017978985
"1364",1.14671480695323,"cross sectional",0.934123512729579
"1464",0.863653189618366,"cross sectional",0.925870467609691
"1564",1.23871447719824,"cross sectional",1.04543100499452
"865",0.856990855664966,"survival analysis",0.843696797396282
"965",0.788139207477629,"survival analysis",0.773757794117873
"1065",1.03496529093776,"survival analysis",1.02448193384137
"1165",1.12585899156649,"survival analysis",1.11681109361634
