"","max.age","nb.of.cohort","n.sample.per.year","random.seed","sampling.type","Optimization.status","Nat.Mort.sim","Nat.Mort.est","Nat.Mort.error","Catchability.sim","Catchability.est","Catchability.error","Logistic.par.alpha.sim","Logistic.par.alpha.est","Logistic.par.alpha.error","Logistic.par.beta.sim","Logistic.par.beta.est","Logistic.par.beta.error","FourAndArchiNLL"
"2",8,20,125,100563.011843784,"Strategy 1","successful",0.430906030070037,0.487910929602953,0.36558767310936,0.00097257404346019,0.000831335991613236,0.000680715399102228,8.56304973177612,8.78277150526092,1.49500035429274,1.14501173933968,1.20423524047025,0.3152564742385,2650.26775990653
"3",8,20,125,100563.011843784,"Strategy 2","successful",0.430906030070037,0.486972707971858,0.326934924594103,0.00097257404346019,0.000747046489311759,0.000617990896904716,8.56304973177612,8.72551118693346,1.31537023921649,1.14501173933968,1.20031771606195,0.289052741269471,2673.53761703297
"4",8,20,125,100563.011843784,"Strategy 2 - weighted sample","successful",0.430906030070037,0.579922341192728,0.307873591987025,0.00097257404346019,0.000508164252211754,0.000325450659411776,8.56304973177612,9.13861772396099,1.41845187606059,1.14501173933968,1.31954617209548,0.267819590270464,2673.53761703297
