"","max.age","nb.of.cohort","n.sample.per.year","random.seed","sampling.type","Optimization.status","NegLL","Nat.Mort.sim","Nat.Mort.est","Nat.Mort.error","Catchability.sim","Catchability.est","Catchability.error","Logistic.par.alpha.sim","Logistic.par.alpha.est","Logistic.par.alpha.error","Logistic.par.beta.sim","Logistic.par.beta.est","Logistic.par.beta.error","FourAndArchiNLL"
"2",8,20,125,366549.635224818,"Strategy 1","successful",1778.51589458837,0.530221260967664,0.681296366270629,0.231485906216163,0.000744328251946718,0.000695264594186789,0.000128424342534842,11.0526019223034,11.5323935461546,0.814365739855644,2.47984055848792,2.59590255255402,0.184120739973818,1721.62035614847
"3",8,20,125,366549.635224818,"Strategy 2","failed",2025.35162790588,0.530221260967664,0.01,0.216900811663927,0.000744328251946718,0.00135462666400193,0.000220433185100284,11.0526019223034,8.86622446375039,0.659016810696529,2.47984055848792,1.85547905107488,0.156245843606783,1810.71141633983
"4",8,20,125,366549.635224818,"Strategy 2 - weighted sample","successful",1804.37314969432,0.530221260967664,0.367351403701047,0.231029875706885,0.000744328251946718,0.00089239127909328,0.000149059223825196,11.0526019223034,10.3576849337825,0.754252857764215,2.47984055848792,2.31738434559192,0.175134495755866,1810.71141633983
